agent_id,eVTOL_type,simulation_type,algorithm_type,Number_of_conflicts,Desired_time_of_departure,Actual_time_of_departure,Ideal_time_of_arrival,Actual_time_of_arrival,Time_required_for_preflight_calculation,Average_time_to_plan_avoidance,Total_planning_time,Location_of_weather_statistics
75991,lift_and_cruse,reactive,MVP_Bluesky,0,4430.0,4430.0,5847.34693877551,6109.143047728333,,0.0002269856766242,0.0628750324249267,LAX
218199,lift_and_cruse,reactive,MVP_Bluesky,0,1515.0,1515.0,2932.3469387755104,2946.8303606020686,,0.000232474121525,0.0657901763916015,LAX
233608,lift_and_cruse,reactive,MVP_Bluesky,0,4860.0,4860.0,6277.34693877551,6456.90467373904,,0.0002790138639252,0.08091402053833,LAX
269403,lift_and_cruse,reactive,MVP_Bluesky,0,2340.0,2750.0,3757.3469387755104,4177.417249298983,,0.0002556041622838,0.072080373764038,JFK
220786,lift_and_cruse,reactive,MVP_Bluesky,0,3340.0,3340.0,4757.34693877551,4782.736858158106,,0.0002486755973414,0.0708725452423095,JFK
55742,lift_and_cruse,reactive,MVP_Bluesky,0,6610.0,9660.0,8027.34693877551,11083.55284104683,,0.0002749831651029,0.0772702693939209,
93818,lift_and_cruse,reactive,MVP_Bluesky,0,4645.0,4645.0,6062.34693877551,6073.668322262705,,0.0002641122400974,0.0736873149871826,BOS
372304,lift_and_cruse,reactive,MVP_Bluesky,0,5020.0,5020.0,6437.34693877551,6473.357411899266,,0.0003107092521747,0.0891735553741455,ORD
313373,lift_and_cruse,reactive,MVP_Bluesky,0,2025.0,2025.0,3442.34693877551,3415.207390781048,,0.00029815722556,0.0816950798034668,JFK
165865,lift_and_cruse,reactive,MVP_Bluesky,0,4745.0,4745.0,6162.34693877551,6226.458128715755,,0.0002458025168668,0.0666124820709228,BOS
362641,lift_and_cruse,reactive,MVP_Bluesky,0,4715.0,4715.0,6132.34693877551,6137.339538401989,,0.0002336663283487,0.0656602382659912,JFK
311230,lift_and_cruse,reactive,MVP_Bluesky,0,3245.0,3245.0,4662.34693877551,4686.252710803589,,0.0002598678856565,0.0740623474121093,JFK
263788,lift_and_cruse,reactive,MVP_Bluesky,0,4785.0,6075.0,6202.34693877551,7552.960620499803,,0.000247010629471,0.0721271038055419,BOS
339447,lift_and_cruse,reactive,MVP_Bluesky,0,180.0,180.0,1597.34693877551,1591.2568877606311,,0.000221591696517,0.061824083328247,ATL
348751,lift_and_cruse,reactive,MVP_Bluesky,0,875.0,875.0,2292.34693877551,2240.9058178768646,,0.0002605076189394,0.0703370571136474,BOS
68711,lift_and_cruse,reactive,MVP_Bluesky,0,3670.0,4030.0,5087.34693877551,5484.486393732391,,0.0002480500251158,0.0711903572082519,JFK
307526,lift_and_cruse,reactive,MVP_Bluesky,7,4235.0,4695.0,5652.34693877551,6414.378445248037,,0.0002812278681787,0.0815560817718505,JFK
211271,lift_and_cruse,reactive,MVP_Bluesky,0,0.0,0.0,1417.34693877551,1440.3721750238042,,0.0002255749284175,0.064288854598999,JFK
247685,lift_and_cruse,reactive,MVP_Bluesky,6,4430.0,4430.0,5847.34693877551,6288.562382846906,,0.0003470321426122,0.0982100963592529,ORD
281166,lift_and_cruse,reactive,MVP_Bluesky,0,2420.0,5360.0,3837.3469387755104,6839.649505712014,,0.0002652806778476,0.0774619579315185,ORD
35288,lift_and_cruse,reactive,MVP_Bluesky,8,3365.0,3365.0,4782.34693877551,5016.229987257121,,0.0003078992221517,0.0859038829803466,LAX
19990,lift_and_cruse,reactive,MVP_Bluesky,0,970.0,1650.0,2387.3469387755104,3035.786361384109,,0.0002409228443229,0.0660128593444824,JFK
243846,lift_and_cruse,reactive,MVP_Bluesky,0,5655.0,5655.0,7072.34693877551,7103.856290796424,,0.0002699998708871,0.0772199630737304,ORD
58765,lift_and_cruse,reactive,MVP_Bluesky,0,705.0,705.0,2122.3469387755104,2166.9895496046324,,0.0002171613765835,0.0627596378326416,ATL
235308,lift_and_cruse,reactive,MVP_Bluesky,4,3415.0,3415.0,4832.34693877551,5459.031561174628,,0.0002729015690939,0.0764124393463134,LAX
309929,lift_and_cruse,reactive,MVP_Bluesky,11,3330.0,3850.0,4747.34693877551,7229.790245633397,,0.0002752934302483,0.0787339210510253,JFK
107808,lift_and_cruse,reactive,MVP_Bluesky,0,4980.0,5255.0,6397.34693877551,6682.881473052969,,0.0002587873039516,0.0729780197143554,LAX
72936,lift_and_cruse,reactive,MVP_Bluesky,2,1900.0,4805.0,3317.3469387755104,6300.368075496986,,0.0002563442732836,0.0758779048919677,JFK
325602,lift_and_cruse,reactive,MVP_Bluesky,3,3790.0,3880.0,5207.34693877551,5446.123901787609,,0.0002947732021934,0.084010362625122,LAX
8516,lift_and_cruse,reactive,MVP_Bluesky,1,5945.0,7250.0,7362.34693877551,8667.631473508281,,0.0002236800534384,0.0626304149627685,ATL
86983,lift_and_cruse,reactive,MVP_Bluesky,1,5625.0,5625.0,7042.34693877551,7008.779443406694,,0.0002717194539723,0.0741794109344482,ATL
193433,lift_and_cruse,reactive,MVP_Bluesky,1,2210.0,2210.0,3627.3469387755104,3839.061186973192,,0.0002460164683205,0.0688846111297607,ORD
284445,lift_and_cruse,reactive,MVP_Bluesky,0,4615.0,4615.0,6032.34693877551,6249.823694040913,,0.0002432989480232,0.0683670043945312,ORD
97788,lift_and_cruse,reactive,MVP_Bluesky,0,2625.0,2625.0,4042.3469387755104,4081.2936182199023,,0.0002813256449169,0.0810217857360839,JFK
32821,lift_and_cruse,reactive,MVP_Bluesky,0,3390.0,3390.0,4807.34693877551,4823.345226351821,,0.0002681720383175,0.075892686843872,LAX
160642,lift_and_cruse,reactive,MVP_Bluesky,3,3370.0,3370.0,4787.34693877551,4847.285235790911,,0.0003026666312382,0.087773323059082,ATL
231521,lift_and_cruse,reactive,MVP_Bluesky,0,1720.0,1720.0,3137.34693877551,3156.043189478884,,0.0003181360137294,0.0903506278991699,LAX
272391,lift_and_cruse,reactive,MVP_Bluesky,0,1650.0,1650.0,3067.3469387755104,3057.376549692662,,0.0002827266994997,0.0785980224609375,LAX
59354,lift_and_cruse,reactive,MVP_Bluesky,0,2160.0,2160.0,3577.3469387755104,3589.661863118052,,0.0002438599336231,0.0687685012817382,ATL
43699,lift_and_cruse,reactive,MVP_Bluesky,0,1380.0,1380.0,2797.34693877551,2765.242259942914,,0.0002580457554632,0.070446491241455,ORD
377947,lift_and_cruse,reactive,MVP_Bluesky,0,4260.0,4260.0,5677.34693877551,5626.888145639495,,0.0002767704151294,0.0747280120849609,BOS
210792,lift_and_cruse,reactive,MVP_Bluesky,0,860.0,860.0,2277.3469387755104,2303.995777947241,,0.0002590965806392,0.0738425254821777,JFK
26477,lift_and_cruse,reactive,MVP_Bluesky,4,3255.0,3255.0,4672.34693877551,5337.277277065018,,0.0002931416264832,0.0759236812591552,JFK
54738,lift_and_cruse,reactive,MVP_Bluesky,4,3775.0,4060.0,5192.34693877551,6104.335472266062,,0.0002618432044982,0.0701739788055419,ORD
241332,lift_and_cruse,reactive,MVP_Bluesky,0,4100.0,4100.0,5517.34693877551,5515.731852892105,,0.0002642444201878,0.0739884376525878,ORD
334563,lift_and_cruse,reactive,MVP_Bluesky,12,3340.0,3340.0,4757.34693877551,5343.716527898632,,0.0002894662592532,0.0793137550354003,ORD
301595,lift_and_cruse,reactive,MVP_Bluesky,0,2310.0,5020.0,3727.3469387755104,6437.6754382395375,,0.0002576095717293,0.0721306800842285,
626,lift_and_cruse,reactive,MVP_Bluesky,6,3885.0,3895.0,5302.34693877551,5687.346938775508,,0.0002790621348789,0.0781373977661132,
161835,lift_and_cruse,reactive,MVP_Bluesky,0,5920.0,5920.0,7337.34693877551,7319.81206726859,,0.0002996109534001,0.0826926231384277,ATL
299030,lift_and_cruse,reactive,MVP_Bluesky,0,3765.0,4435.0,5182.34693877551,5863.498784947574,,0.0002396157447327,0.0675716400146484,ATL
41808,lift_and_cruse,reactive,MVP_Bluesky,1,2220.0,3070.0,3637.3469387755104,4963.9818674010285,,0.0002642405235161,0.0779509544372558,ORD
368260,lift_and_cruse,reactive,MVP_Bluesky,2,4985.0,4985.0,6402.34693877551,6474.925472275183,,0.0002531843120549,0.0744361877441406,LAX
139167,lift_and_cruse,reactive,MVP_Bluesky,0,1720.0,1720.0,3137.34693877551,3163.5822605417384,,0.000275110780147,0.0784065723419189,LAX
379247,lift_and_cruse,reactive,MVP_Bluesky,0,580.0,580.0,1997.34693877551,2012.2420809472148,,0.0002113264778056,0.0598053932189941,ORD
285241,lift_and_cruse,reactive,MVP_Bluesky,0,825.0,825.0,2242.3469387755104,2263.803563072498,,0.0002183611963836,0.0620145797729492,ORD
101841,lift_and_cruse,reactive,MVP_Bluesky,1,1260.0,1260.0,2677.3469387755104,2624.5996590836444,,0.0002871508048812,0.0772435665130615,JFK
98825,lift_and_cruse,reactive,MVP_Bluesky,0,1720.0,2105.0,3137.3469387755104,3573.9137203215632,,0.0002459994677839,0.0713398456573486,JFK
201890,lift_and_cruse,reactive,MVP_Bluesky,9,3155.0,4995.0,4572.34693877551,6883.160310580704,,0.0003219297080686,0.0878868103027343,ATL
356887,lift_and_cruse,reactive,MVP_Bluesky,1,400.0,400.0,1817.34693877551,1796.5071477046197,,0.000228010225987,0.0629308223724365,JFK
279532,lift_and_cruse,reactive,MVP_Bluesky,0,2650.0,2650.0,4067.3469387755104,4085.2228352844486,,0.0002671678127837,0.0724024772644043,ORD
107100,lift_and_cruse,reactive,MVP_Bluesky,0,2220.0,2220.0,3637.3469387755104,3653.4234733243065,,0.0002432206494226,0.0688314437866211,LAX
130046,lift_and_cruse,reactive,MVP_Bluesky,0,4695.0,4695.0,6112.34693877551,6014.3761759366025,,0.0002600101324228,0.0676026344299316,JFK
42330,lift_and_cruse,reactive,MVP_Bluesky,1,4550.0,4550.0,5967.34693877551,5977.299175811612,,0.0002670569079262,0.0747759342193603,ORD
193914,lift_and_cruse,reactive,MVP_Bluesky,1,2790.0,2795.0,4207.34693877551,4538.315426567641,,0.0002465581731177,0.0722415447235107,ORD
346158,lift_and_cruse,reactive,MVP_Bluesky,0,860.0,860.0,2277.3469387755104,2303.413485288157,,0.0002318122930694,0.0660665035247802,ATL
180974,lift_and_cruse,reactive,MVP_Bluesky,0,4875.0,5160.0,6292.34693877551,6596.378444382685,,0.0002695741787762,0.0765590667724609,JFK
194280,lift_and_cruse,reactive,MVP_Bluesky,0,6180.0,6180.0,7597.34693877551,7711.27159323605,,0.0002254947648778,0.063364028930664,ORD
668558,multicopter,reactive,MVP_Bluesky,2,5860.0,5860.0,7100.178571428571,7838.401537291074,,0.0002697847812111,0.0704138278961181,ORD
447638,multicopter,reactive,MVP_Bluesky,0,860.0,860.0,2100.178571428571,2143.218783154996,,0.0002291784286499,0.0572946071624755,ORD
401763,multicopter,reactive,MVP_Bluesky,2,3240.0,3240.0,4480.178571428572,4913.920861389001,,0.0002738820745589,0.0643622875213623,JFK
579250,multicopter,reactive,MVP_Bluesky,0,5500.0,8350.0,6740.178571428572,9545.743537747285,,0.0002786570864173,0.0649271011352539,JFK
721677,multicopter,reactive,MVP_Bluesky,3,6860.0,6960.0,8100.178571428572,8498.758535283354,,0.0002784729003906,0.0740737915039062,ATL
576882,multicopter,reactive,MVP_Bluesky,0,7585.0,8970.0,8825.17857142857,10141.596534889217,,0.0002608780275311,0.0594801902770996,JFK
659572,multicopter,reactive,MVP_Bluesky,0,300.0,300.0,1540.178571428571,1550.3915453775453,,0.0002094983073419,0.050908088684082,LAX
486640,multicopter,reactive,MVP_Bluesky,2,4225.0,4225.0,5465.178571428571,7495.466233186126,,0.0002779564876788,0.068655252456665,BOS
595959,multicopter,reactive,MVP_Bluesky,1,4710.0,4710.0,5950.178571428572,6258.669879265502,,0.0002708877970578,0.0685346126556396,ATL
684989,multicopter,reactive,MVP_Bluesky,0,2555.0,2560.0,3795.178571428572,3866.948453782389,,0.0002626765008066,0.0669825077056884,ATL
684815,multicopter,reactive,MVP_Bluesky,1,8760.0,8760.0,10000.17857142857,10052.783667873617,,0.0002608214105878,0.0657269954681396,ORD
669777,multicopter,reactive,MVP_Bluesky,0,9860.0,10970.0,11100.178571428572,12283.254312813962,,0.0002571923665732,0.0640408992767334,ORD
671982,multicopter,reactive,MVP_Bluesky,7,6235.0,6235.0,7475.178571428571,8359.899797532114,,0.0002884951680295,0.0712583065032959,ORD
733154,multicopter,reactive,MVP_Bluesky,0,7205.0,8485.0,8445.17857142857,9800.88057879778,,0.0002937539542231,0.0754947662353515,BOS
721882,multicopter,reactive,MVP_Bluesky,3,6860.0,6960.0,8100.178571428572,8623.758535283354,,0.0002784729003906,0.0740737915039062,ATL
668251,multicopter,reactive,MVP_Bluesky,2,5860.0,5860.0,7100.178571428571,7528.401537291074,,0.0002697847812111,0.0704138278961181,ORD
541530,multicopter,reactive,MVP_Bluesky,0,2645.0,4260.0,3885.178571428572,5475.911959690382,,0.000273038389345,0.0636179447174072,ORD
723803,multicopter,reactive,MVP_Bluesky,0,2820.0,7180.0,4060.178571428572,9858.821516389944,,0.0002916306907953,0.0667834281921386,ATL
404324,multicopter,reactive,MVP_Bluesky,2,3240.0,3240.0,4480.178571428572,6848.920861389001,,0.0002738820745589,0.0643622875213623,JFK
678457,multicopter,reactive,MVP_Bluesky,0,6185.0,6185.0,7425.178571428572,7423.862274708771,,0.0002725579431937,0.0656864643096923,BOS
449989,multicopter,reactive,MVP_Bluesky,7,4550.0,6320.0,5790.178571428572,8120.443498907687,,0.0002617343065607,0.0620310306549072,ORD
585558,multicopter,reactive,MVP_Bluesky,0,7705.0,7705.0,8945.17857142857,8927.687454730047,,0.0002752282038456,0.0655043125152587,LAX
671847,multicopter,reactive,MVP_Bluesky,7,6235.0,6235.0,7475.178571428571,8229.899797532114,,0.0002884951680295,0.0712583065032959,ORD
563855,multicopter,reactive,MVP_Bluesky,0,3060.0,3060.0,4300.178571428572,4313.073755247079,,0.0002518048102251,0.0586705207824707,BOS
582514,multicopter,reactive,MVP_Bluesky,0,1720.0,1720.0,2960.178571428572,2989.4858469130627,,0.0002527970534104,0.0624408721923828,LAX
506083,multicopter,reactive,MVP_Bluesky,0,5595.0,7430.0,6835.178571428571,8592.350979552117,,0.000262975692749,0.0594325065612793,ORD
742795,multicopter,reactive,MVP_Bluesky,1,5450.0,6020.0,6690.178571428572,7375.547373799122,,0.0002594346349889,0.0684907436370849,LAX
449576,multicopter,reactive,MVP_Bluesky,2,4345.0,5370.0,5585.178571428572,7778.8919147848765,,0.0002484618420581,0.0618669986724853,ORD
476951,multicopter,reactive,MVP_Bluesky,9,5000.0,5000.0,6240.178571428572,6520.266150281822,,0.0002742511732084,0.0608837604522705,BOS
621327,multicopter,reactive,MVP_Bluesky,10,6190.0,6190.0,7430.178571428572,10418.84858992783,,0.0002703856224794,0.064622163772583,ATL
533100,multicopter,reactive,MVP_Bluesky,0,6115.0,6115.0,7355.178571428572,7647.791665642028,,0.000274637428062,0.0661876201629638,ORD
453227,multicopter,reactive,MVP_Bluesky,0,6930.0,7650.0,8170.178571428571,8796.088851527758,,0.000305282695411,0.0680780410766601,ORD
588639,multicopter,reactive,MVP_Bluesky,0,8145.0,9020.0,9385.17857142857,10454.392606074329,,0.0002575311340203,0.0612924098968505,ORD
420510,multicopter,reactive,MVP_Bluesky,0,5100.0,5100.0,6340.178571428571,6330.437590938263,,0.0002695466683998,0.0644216537475586,ATL
542120,multicopter,reactive,MVP_Bluesky,0,5260.0,5260.0,6500.178571428572,6658.640863334506,,0.0002744805957624,0.0677967071533203,ORD
630648,multicopter,reactive,MVP_Bluesky,0,8090.0,8090.0,9330.17857142857,9377.222052494728,,0.0002792517977406,0.0700922012329101,LAX
382536,multicopter,reactive,MVP_Bluesky,0,4465.0,4465.0,5705.178571428571,5736.473658211576,,0.0002671489792485,0.0662529468536377,ATL
472816,multicopter,reactive,MVP_Bluesky,0,8135.0,8135.0,9375.17857142857,9502.799645493023,,0.0002515012405338,0.0671508312225341,BOS
224910,multicopter,reactive,MVP_Bluesky,6,4805.0,5405.0,6045.178571428572,8100.540015474946,,0.0002888889241039,0.0768444538116455,BOS
668978,multicopter,reactive,MVP_Bluesky,3,5420.0,5420.0,6660.178571428571,8369.009993410404,,0.0002863246853612,0.0681452751159668,ORD
527868,multicopter,reactive,MVP_Bluesky,0,10105.0,10105.0,11345.17857142857,11374.9438947289,,0.0002698367423856,0.0666496753692627,JFK
536497,multicopter,reactive,MVP_Bluesky,2,6625.0,6625.0,7865.178571428571,10757.631428596842,,0.0002522523586566,0.0655856132507324,JFK
525505,multicopter,reactive,MVP_Bluesky,0,1200.0,1200.0,2440.178571428572,2547.8059962815005,,0.000254739826623,0.0669965744018554,JFK
646038,multicopter,reactive,MVP_Bluesky,0,5600.0,5600.0,6840.178571428572,6819.111948075197,,0.0002510990271588,0.0595104694366455,ATL
606469,multicopter,reactive,MVP_Bluesky,0,3775.0,3775.0,5015.178571428572,4955.032799044563,,0.0002595378842416,0.059434175491333,JFK
455798,multicopter,reactive,MVP_Bluesky,5,2900.0,3565.0,4140.178571428572,5789.641023556304,,0.0003167236200436,0.0756969451904296,LAX
382782,multicopter,reactive,MVP_Bluesky,0,10370.0,11885.0,11610.17857142857,13155.122852185505,,0.0002794439493403,0.0690226554870605,ATL
612264,multicopter,reactive,MVP_Bluesky,0,7195.0,7195.0,8435.17857142857,8444.438482413043,,0.0002656444110006,0.0645515918731689,LAX
728429,multicopter,reactive,MVP_Bluesky,2,4890.0,4890.0,6130.178571428572,7663.986412537163,,0.0002608309666662,0.0597302913665771,ATL
537177,multicopter,reactive,MVP_Bluesky,3,4990.0,4990.0,6230.178571428572,6223.196365682642,,0.0002434243415964,0.0564744472503662,LAX
678510,multicopter,reactive,MVP_Bluesky,0,7530.0,7530.0,8770.17857142857,8810.536102327686,,0.0002554985414068,0.0636191368103027,BOS
707595,multicopter,reactive,MVP_Bluesky,0,4135.0,4135.0,5375.178571428572,5300.850248468557,,0.0002838042339039,0.0644235610961914,LAX
488351,multicopter,reactive,MVP_Bluesky,9,5110.0,5110.0,6350.178571428572,8467.677295914262,,0.0003093253998529,0.0779500007629394,BOS
583266,multicopter,reactive,MVP_Bluesky,0,1800.0,1800.0,3040.178571428571,3003.7228703882306,,0.0002558954760559,0.0598795413970947,LAX
717627,multicopter,reactive,MVP_Bluesky,3,2825.0,3280.0,4065.178571428572,4893.891349307071,,0.0002953227886483,0.0714681148529052,
697921,multicopter,reactive,MVP_Bluesky,2,5395.0,5395.0,6635.178571428571,6733.668344383228,,0.0002826863146842,0.0664312839508056,LAX
642401,multicopter,reactive,MVP_Bluesky,0,3385.0,6970.0,4625.178571428572,8690.887422108593,,0.0002633975857079,0.0640056133270263,ORD
528971,multicopter,reactive,MVP_Bluesky,0,5220.0,5825.0,6460.178571428572,6966.809130530081,,0.0002763668696085,0.0613534450531005,JFK
592140,multicopter,reactive,MVP_Bluesky,0,1445.0,1445.0,2685.178571428572,2685.73740172374,,0.0002852648742927,0.0690340995788574,
567160,multicopter,reactive,MVP_Bluesky,4,3705.0,3705.0,4945.178571428572,7277.970929478426,,0.0002545694173392,0.0600783824920654,BOS
732897,multicopter,reactive,MVP_Bluesky,0,1680.0,1680.0,2920.178571428572,2820.057742082848,,0.0002733064452986,0.0604007244110107,BOS
622646,multicopter,reactive,MVP_Bluesky,0,760.0,760.0,2000.1785714285716,2049.2119373563046,,0.0002620030209362,0.0657627582550048,JFK
725645,multicopter,reactive,MVP_Bluesky,0,2275.0,2275.0,3515.178571428572,3545.331821488357,,0.0002550412768777,0.0629951953887939,ATL
532377,multicopter,reactive,MVP_Bluesky,1,180.0,180.0,1420.1785714285718,1552.8686425885733,,0.0002136817618982,0.0572667121887207,LAX
586586,multicopter,reactive,MVP_Bluesky,0,2900.0,2900.0,4140.178571428571,4193.980325726744,,0.0002798759748065,0.0705287456512451,ORD
717672,multicopter,reactive,MVP_Bluesky,7,3690.0,3690.0,4930.178571428571,4979.340903676368,,0.0003069599797903,0.0742843151092529,
525390,multicopter,reactive,MVP_Bluesky,0,8830.0,8830.0,10070.17857142857,10046.79916809553,,0.000317279799578,0.0751953125,JFK
583829,multicopter,reactive,MVP_Bluesky,1,5190.0,5190.0,6430.178571428572,6435.304655047439,,0.0002995729446411,0.0724966526031494,LAX
563492,multicopter,reactive,MVP_Bluesky,1,5270.0,7205.0,6510.178571428571,9323.483149303613,,0.0002712147145331,0.0642778873443603,BOS
599259,multicopter,reactive,MVP_Bluesky,3,6450.0,6450.0,7690.178571428571,7823.932558471418,,0.0002551844756527,0.0563957691192626,BOS
410167,multicopter,reactive,MVP_Bluesky,0,740.0,740.0,1980.178571428571,1954.9578796462563,,0.0002234830694683,0.0527420043945312,LAX
537181,multicopter,reactive,MVP_Bluesky,3,4990.0,4990.0,6230.178571428572,6233.196365682642,,0.0002434243415964,0.0564744472503662,LAX
742604,multicopter,reactive,MVP_Bluesky,0,960.0,960.0,2200.178571428572,2152.858304289216,,0.0002239192354268,0.0519492626190185,LAX
528407,multicopter,reactive,MVP_Bluesky,0,1360.0,1360.0,2600.178571428572,2647.655112993723,,0.0002825421641072,0.0709180831909179,JFK
485766,multicopter,reactive,MVP_Bluesky,7,5020.0,5020.0,6260.178571428572,6842.205391607537,,0.00030164088843,0.0799348354339599,BOS
373851,multicopter,reactive,MVP_Bluesky,0,5320.0,5320.0,6560.178571428572,6560.630440368444,,0.0002683277446699,0.0646669864654541,
458220,multicopter,reactive,MVP_Bluesky,2,5715.0,5715.0,6955.178571428571,7663.5980604834895,,0.0003093132605919,0.0804214477539062,LAX
471869,multicopter,reactive,MVP_Bluesky,1,4390.0,4390.0,5630.178571428572,8080.254891009468,,0.0002883922906569,0.0700793266296386,ATL
503329,multicopter,reactive,MVP_Bluesky,4,3645.0,4195.0,4885.178571428571,6155.275640503257,,0.000273527355369,0.0596289634704589,ORD
504739,multicopter,reactive,MVP_Bluesky,1,6560.0,6560.0,7800.178571428572,7978.316739573001,,0.0002796357289118,0.0774590969085693,ORD
449348,multicopter,reactive,MVP_Bluesky,2,4345.0,5370.0,5585.178571428572,7558.8919147848765,,0.0002484618420581,0.0618669986724853,ORD
629400,multicopter,reactive,MVP_Bluesky,0,6660.0,7480.0,7900.178571428572,8719.512426394333,,0.0002675293886809,0.0644745826721191,LAX
448654,multicopter,reactive,MVP_Bluesky,5,4895.0,4895.0,6135.178571428571,6396.072578018158,,0.0002592042484114,0.0585801601409912,ORD
542718,multicopter,reactive,MVP_Bluesky,3,7055.0,7055.0,8295.17857142857,8772.728513522492,,0.0002651936816473,0.0726630687713623,ORD
420255,multicopter,reactive,MVP_Bluesky,1,8260.0,8260.0,9500.17857142857,9917.285186241092,,0.000278998012385,0.0675175189971923,
724170,multicopter,reactive,MVP_Bluesky,2,8325.0,8560.0,9565.17857142857,10057.61872157304,,0.0002970767432245,0.0689218044281005,ATL
514790,multicopter,reactive,MVP_Bluesky,3,9995.0,9995.0,11235.17857142857,11213.978037105811,,0.000265019424891,0.0625445842742919,ATL
455410,multicopter,reactive,MVP_Bluesky,5,2900.0,3565.0,4140.178571428572,5054.641023556304,,0.0003167236200436,0.0756969451904296,LAX
521814,multicopter,reactive,MVP_Bluesky,0,640.0,640.0,1880.1785714285716,1866.6607253620632,,0.000222304874883,0.0531308650970459,BOS
538745,multicopter,reactive,MVP_Bluesky,3,4990.0,4990.0,6230.178571428572,7878.196365682642,,0.0002434243415964,0.0564744472503662,LAX
559424,multicopter,reactive,MVP_Bluesky,0,1660.0,2875.0,2900.178571428572,4397.98771840974,,0.00028215514289,0.06856369972229,ATL
487051,multicopter,reactive,MVP_Bluesky,7,5020.0,5020.0,6260.178571428572,7707.205391607537,,0.00030164088843,0.0799348354339599,BOS
740902,multicopter,reactive,MVP_Bluesky,5,6005.0,6005.0,7245.178571428571,8243.764967203495,,0.0002764524039575,0.0652427673339843,JFK
741986,multicopter,reactive,MVP_Bluesky,1,3125.0,5180.0,4365.178571428572,6366.36158727878,,0.0002800252014424,0.0646858215332031,LAX
670582,multicopter,reactive,MVP_Bluesky,1,5390.0,5390.0,6630.178571428571,6980.810150344087,,0.0002498083476778,0.0592045783996582,ORD
661614,multicopter,reactive,MVP_Bluesky,0,4320.0,4355.0,5560.178571428571,5609.463577982591,,0.0002657429116671,0.0648412704467773,LAX
731817,multicopter,reactive,MVP_Bluesky,0,2930.0,5410.0,4170.178571428571,6636.549722861095,,0.0002625527242237,0.0627501010894775,BOS
704455,multicopter,reactive,MVP_Bluesky,3,5940.0,5940.0,7180.178571428571,7491.489662326654,,0.0002676024097777,0.0639569759368896,LAX
714177,multicopter,reactive,MVP_Bluesky,0,5015.0,7075.0,6255.178571428572,8292.695013572911,,0.0002555293875907,0.0605604648590087,ORD
485403,multicopter,reactive,MVP_Bluesky,7,4380.0,4380.0,5620.178571428572,6610.679033435989,,0.0003178563228873,0.0820069313049316,BOS
681053,multicopter,reactive,MVP_Bluesky,0,10690.0,10690.0,11930.17857142857,11951.973320201238,,0.0002677246807067,0.0658602714538574,BOS
665955,multicopter,reactive,MVP_Bluesky,0,6230.0,6230.0,7470.178571428571,7468.96697922063,,0.000276220289998,0.0665690898895263,ORD
484766,multicopter,reactive,MVP_Bluesky,2,4225.0,4225.0,5465.178571428571,5990.466233186126,,0.0002779564876788,0.068655252456665,BOS
704637,multicopter,reactive,MVP_Bluesky,3,5940.0,5940.0,7180.178571428571,7641.489662326654,,0.0002676024097777,0.0639569759368896,LAX
564104,multicopter,reactive,MVP_Bluesky,4,3705.0,3705.0,4945.178571428572,5307.970929478426,,0.0002545694173392,0.0600783824920654,BOS
579507,multicopter,reactive,MVP_Bluesky,0,2180.0,2715.0,3420.178571428572,4000.914344825249,,0.0002703343729573,0.0678539276123046,JFK
584690,multicopter,reactive,MVP_Bluesky,0,4470.0,4470.0,5710.178571428572,5750.009617834574,,0.0002564282781149,0.0638506412506103,LAX
431236,multicopter,reactive,MVP_Bluesky,3,5930.0,7335.0,7170.178571428572,9378.083650839397,,0.0002668341000874,0.0640401840209961,BOS
723638,multicopter,reactive,MVP_Bluesky,0,2280.0,7065.0,3520.178571428572,9770.099729159549,,0.000294129917587,0.0811798572540283,ATL
604381,multicopter,reactive,MVP_Bluesky,0,6285.0,6285.0,7525.178571428571,7508.187126483741,,0.0002618897862795,0.0623297691345214,BOS
390928,multicopter,reactive,MVP_Bluesky,16,6410.0,6410.0,7650.178571428572,10464.945089502044,,0.0002627198788229,0.061213731765747,BOS
416763,multicopter,reactive,MVP_Bluesky,1,4225.0,4870.0,5465.178571428572,6159.894584779121,,0.0002987859654723,0.072007417678833,ORD
377620,multicopter,reactive,MVP_Bluesky,0,10410.0,10410.0,11650.17857142857,11554.843542452294,,0.0002544688748883,0.0564920902252197,ATL
451076,multicopter,reactive,MVP_Bluesky,2,4345.0,5370.0,5585.178571428572,8788.891914784876,,0.0002484618420581,0.0618669986724853,ORD
677809,multicopter,reactive,MVP_Bluesky,0,7720.0,7720.0,8960.17857142857,8960.110781316358,,0.00028782260829,0.066774845123291,ATL
450747,multicopter,reactive,MVP_Bluesky,2,4345.0,5370.0,5585.178571428572,8608.891914784876,,0.0002484618420581,0.0618669986724853,ORD
518702,multicopter,reactive,MVP_Bluesky,0,8055.0,8055.0,9295.17857142857,9512.324044218543,,0.0002573155981349,0.0653581619262695,BOS
427043,multicopter,reactive,MVP_Bluesky,0,440.0,440.0,1680.178571428571,1677.1987703640707,,0.0002144253600187,0.0516765117645263,BOS
717783,multicopter,reactive,MVP_Bluesky,7,2595.0,2595.0,3835.178571428572,5160.214774432332,,0.0003415825950654,0.0823214054107666,
423006,multicopter,reactive,MVP_Bluesky,0,3920.0,5060.0,5160.178571428572,6312.007011961096,,0.0002543672186429,0.0620656013488769,ATL
